ＪＡＮコード,分類コード,商品名,標準小売価格,発売日,仕入入数,仕入個口,賞味期間,賞味期間（月）,ピース重量,ケース正面縦,ケース正面横,ケース奥行,ケース重量,原材料,アレルゲン,栄養成分,エネルギー,たんぱく質,脂質,炭水化物,ナトリウム,添加物等,本部データの登録,サイズ(ピース)正面縦,サイズ(ピース)正面横,サイズ(ピース)奥行,ケースサイズ確認
4.9034E+12,144,＄リマ　ＨＩＴＯＩＫＩＣＡＦＥいちご　２本,120,20160125,6,8,６０日,2,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.9034E+12,144,リマ　ＨＩＴＯＩＫＩＣＡＦＥ　Ｗチョコケーキ２本,120,20160623,6,8,６０日,2,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.9034E+12,144,リマ　ＨＩＴＯＩＫＩＣＡＦＥ　チーズ２本,120,20170128,6,8,６０日,2,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.9034E+12,144,リマ　ヒトイキカフェ　カスタードケーキ２本,130,20200122,6,8,６０日,2,90,200,200,75,550,カスタードフィーリング(ショ糖型液糖、菜種油、脱脂粉乳、加藤練乳、砂糖、乳清たん白、乾燥卵黄、乾燥卵白、食塩)(国産製造)、卵、小麦粉、砂糖、水あめ、植物油脂、ミックス粉、(砂糖、小麦粉、植物油脂)/トレハロース、甘味料(ソルビトール)、加工デンプン、膨張剤、乳化剤(大豆由来)、グリシン、増粘多糖類(りんご由来)、香料、ｐＨ調整剤、着色料(カロチン、紅麹),卵、乳、小麦、大豆、りんご,,0,0,0,0,0,,無,25,100,190,!
4.9034E+12,144,リマ　ヒトイキカフェ　チョコバナナ２本,130,20200122,6,8,６０日,2,90,200,200,75,550,バナナフィリング(ショ糖型液糖、菜種油、パーム油、砂糖混合液糖、バナナ濃縮果汁、乳清たん白、砂糖、脱脂粉乳、乾燥卵白、小麦粉、食塩)(国産製造)、卵、小麦粉、砂糖、水あめ、準チョコレート(植物油脂、ココアパウダー、カカオマス）、植物油脂、ミックス粉(砂糖、小麦粉、植物油脂/トレハロース、甘味料(ソルビトール)、加工デンプン、膨張剤、乳化剤(大豆由来)、グリシン、香料、増粘多糖類(りんご由来)、着色料(カロチン、紅麹)、ｐＨ調整剤、酸化防止剤(V.E.V.C),卵、乳、大豆、バナナ、りんご,,0,0,0,0,0,,無,25,100,190,!
4.9034E+12,144,リマ　ヒトイキカフェ　チーズスティック２本,130,20200122,6,8,６０日,2,90,200,200,75,550,カスタードフィーリング(菜種油、ショ糖型液糖、デキストリン、水あめ、乳調整品(乳製品を含む)、クリームチーズ、チーズパウダー、乳清たん白、砂糖、食塩、乾燥卵白、小麦粉)(国産製造)、卵、小麦粉、砂糖、水あめ、植物油脂、ミックス粉、(砂糖、小麦粉、植物油脂)/甘味料(ソルビトール)、トレハロース、加工デンプン、膨張剤、乳化剤(大豆由来)、グリシン、香料、増粘多糖類、ｐＨ調整剤、着色料(カロチン、紅麹),卵、乳、小麦、大豆,,0,0,0,0,0,,無,25,100,190,!
4.9034E+12,144,リマ　ヒトイキカフェ　ダブルチョコケーキ２本,130,20200122,6,8,６０日,2,90,200,200,75,550,チョコレートフィリング(砂糖異性化液糖、水あめ、菜種油、チョコレート、ショ糖型液糖、乳清たん白、砂糖、乾燥卵白、ココアパウダー、食塩)(国産製造)、卵、小麦粉、砂糖、水あめ、準チョコレート(植物油脂、ココアパウダー、カカオマス）、植物油脂、ミックス粉(砂糖、小麦粉、植物油脂)/甘味料(ソルビトール)、トレハロース、加工デンプン、膨張剤、乳化剤(大豆由来)、グリシン、香料、増粘多糖類、ｐＨ調整剤、酸化防止剤(V.E.V.C),卵、乳、小麦、大豆,,0,0,0,0,0,,無,25,100,190,!
4.90361E+12,155,若山　ドイツラスク　１０枚,230,20131026,12,1,５ヶ月,5,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,155,若山　クリームラスク　５枚,130,20140401,12,1,１５０日,5,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,155,若山　厚切りラスク　クリーム１０枚,360,20140401,10,1,１５０日,5,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,155,若山　厚切りラスク　シュガー１０枚,360,20140401,10,1,１５０日,5,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,177,若山　ラスク　キティ１枚,40,20140401,20,9,１８０日,6,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90359E+12,733,＄ヤマヒサ　ササミ巻きおいも　１２個入り,0,20120221,10,6,１８ヶ月,18,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90359E+12,733,ヤマヒサ　ササミ巻きガム　１０本入,398,20150316,30,1,５４０日,18,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90359E+12,733,ヤマヒサ　ササミ巻きガムおいも　１０本入,398,20150316,30,1,５４０日,18,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
49724615,727,カマヤ　ミニスーパー２５,100,19920924,30,6,－,－,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,727,カマヤ　スーパースリム２５,100,20151013,50,12,ー,ー,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,100,若木屋　沖の石　２００Ｇ,300,#N/A,12,1,１２０日,4,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,100,若木屋　半月ぱん塩　２１０Ｇ,300,#N/A,12,1,１２０日,4,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,100,若木屋　栗の雫　２１０Ｇ,300,#N/A,12,1,１２０日,4,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,100,若木屋　あじさいしおはま　１７０Ｇ,300,#N/A,12,1,１２０日,4,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,100,若木屋　陽だまり　２００Ｇ,300,#N/A,12,1,１２０日,4,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,159,若木屋　抹茶半月　１８０ｇ,300,20180310,12,1,１２０日,4,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,159,若木屋　井桁巻　１７０ｇ,300,20180310,12,1,１８０日,6,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,142,若鳩　チーズあられ　７２ｇ,120,20030719,10,4,４ヶ月,4,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,142,若鳩　若よこづな　１００ｇ,120,20130912,10,4,１２０日,4,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,142,若鳩　アルミあじよせ増量　８０ｇ＋２０ｇ,0,20181215,20,2,１２０日,4,105,500,265,322,2500,小麦粉、でん粉、植物油、米粉、砂糖、食塩、えび、かに、あおさ、ごま、しょうゆ、膨張剤、調味料（アミノ酸等）、着色料（赤40、黄4、黄5、青1）、（原材料の一部に大豆を含む）,,１００ｇ,469,4.4,17.7,73.1,578,,無,300,190,30,
4.90361E+12,142,若鳩　増量若よこづな　１００ｇ＋２０ｇ,0,20181215,20,2,１２０日,4,125,500,265,372,2900,小麦粉、澱粉、植物油、食塩、調味料（アミノ酸等）、膨張剤,,１００ｇ,549,4.5,32.9,58.8,632,,無,300,200,30,
4.90361E+12,142,若鳩　田舎のお好み　１４０ｇ,220,20150622,12,2,１２０日,4,0,0,0,0,0,小麦粉、でん粉、植物油、米粉、砂糖、食塩、えび、かに、あおさ、ごま、しょうゆ、膨張剤、調味料（アミノ酸等）、着色料（赤４０、黄5、青1）、（原材料の一部に大豆を含む）,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,142,＄若鳩　カレー味のみっくす　１４０ｇ,220,20150622,12,2,１２０日,4,0,0,0,0,0,小麦粉、でん粉、植物油、カレー粉、食塩、砂糖、調味料（アミノ酸等）、膨張剤、着色料（黄４、黄５、青1）,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,142,＄若鳩　若よこづな醤油明太子風味　１６０ｇ,220,20150622,12,2,１２０日,4,0,0,0,0,0,小麦粉、植物油、でん粉、砂糖、香辛料、食塩、粉末醤油、蛋白加水分解物、魚醤パウダー、調味料（アミノ酸等）、香料、パプリカ色素、膨張剤、香辛料抽出物、甘味料（ステビア）、（原材料の一部に大豆を含む）,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,142,＄若鳩　揚奴黒胡椒にんにく風味　１６０ｇ,220,20150623,12,2,１２０日,4,0,0,0,0,0,小麦粉、でん粉、植物油、香辛料、ブドウ糖、蛋白加水分解物、食塩、酵母エキスパウダー、調味料（アミノ酸等）、香辛料抽出物、膨張剤、酸味料、香料、（原材料の一部に乳、大豆を含む）,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,142,若鳩　若よこづな　塩味１８０ｇ,0,20160418,12,2,９０日,3,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,142,＄若鳩　おつまみスナックえび塩味２２０ｇ,0,20190615,8,4,１２０日,4,220,500,400,526,9600,小麦粉(小麦を含む)、コーンスターチ、植物油、甘薯澱粉、えび粉(エビを含む)、オキアミ、食塩、ブドウ糖、砂糖、蛋白加水分解物(大豆を含む)、甘エビパウダー、粉末醤油、酵母エキスパウダー、香味油／調味料(アミノ酸等)、膨張剤,,１００ｇ,517,4.9,27.6,62.3,0,,無,350,225,30,
4.90361E+12,142,＄若鳩　おつまみスナックカレー味２２０ｇ,0,20190615,8,4,１２０日,4,220,500,400,526,9600,小麦粉(小麦を含む)、コーンスターチ、植物油、甘薯澱粉、香辛料、食塩、砂糖、オリゴ糖／調味料(アミノ酸等)、膨張剤,,１００ｇ,519,4.5,28.2,61.7,0,,無,350,225,30,
4.90361E+12,155,若鳩　鯛あられ　８０ｇ,110,20090904,10,4,４ヶ月,4,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90361E+12,155,＄若鳩　あじよせ　８５ｇ,150,20180714,20,2,１２０日,4,85,500,285,536,4400,小麦粉、でん粉、植物油、米粉、砂糖、食塩、えび、かに、あおさ、ごま、しょうゆ、膨張剤、調味料（アミノ酸等）、着色料（赤４０．黄４、黄５、青１）、（原材料の一部に大豆を含む）,えび、かに、ごま,１００ｇ,469,4.4,17.7,73.1,578,,無,280,190,30,
4.90361E+12,155,＄若鳩　揚奴　１００ｇ,150,20180714,20,2,１２０日,4,100,500,285,536,5000,小麦粉(国内産100％)、でん粉、植物油、食塩、調味料（アミノ酸等）、膨張剤,,１００ｇ,549,4.5,32.9,58.8,632,,無,290,190,30,
4.90361E+12,155,若鳩　あじよせ　８０ｇ,150,20030523,10,4,４ヶ月,4,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90364E+12,500,こんぶのおしようゆ,380,20191105,6,1,１８ケ月,18,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90364E+12,514,ワダカン　特級しょうゆ　１Ｌ,365,19950907,15,1,１８ヶ月,18,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90364E+12,821,ワダカン　上級本醸造徳用醤油　１．８Ｌ,530,20010501,6,1,１８ヶ月,18,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90365E+12,155,渡辺製菓　特上まころん　１８０ｇ,350,20150324,12,1,９０日,3,180,440,200,260,2770,落花生、砂糖、鶏卵、甘蔗黒蜜、重炭酸Na,落花生、鶏卵,１００ｇあたり,521,16.2,27.1,53,310,重炭酸Na,無,285,130,65,
4.90369E+12,141,わかなみ　ポテト　わさび味７０ｇ,100,20140717,16,2,１８０日,6,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90369E+12,141,わかなみ　ポテト　明太マヨ味７０ｇ,100,20140805,16,2,１８０日,6,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90369E+12,141,わかなみ　ポテト　黒マー油味７０ｇ,100,20150618,16,2,１８０日,6,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90369E+12,141,わかなみ　ポテト　フランクフルトマスタード味７０ｇ,100,20140930,16,2,１８０日,6,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90369E+12,141,わかなみ　ポテト　うすしお味７５ｇ,100,20130417,16,2,６ヶ月,6,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90369E+12,141,わかなみ　ポテト　オニオン味,100,20150323,16,2,１８０日,6,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90369E+12,243,わかなみ　梅昆布茶　ＳＰ１８,330,20131004,6,8,７３０日,７３０日,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90369E+12,243,わかなみ　昆布茶　ＳＰ１８,330,20130329,6,8,７３０日,７３０日,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90385E+12,134,＄中野　昆布と梅のグミ物語　４５ｇ,120,20171016,10,8,３００日,10,48,165,305,453,4500,水飴、砂糖、ゼラチン、昆布ペースト、麦芽糖、粉末オブラート、梅濃縮果汁、青梅濃縮果汁、食塩/ソルビトール、酸味料、乳酸カルシウム、調味料（アミノ酸等）、糊料（加工デンプン、ペクチン：リンゴ由来）、光沢剤、香料、乳化剤、着色料（アカダイコン、紅麹、クチナシ）、甘味料（ステビア抽出物）、一部にオレンジ、大豆を含む）,オレンジ、大豆、りんご、ゼラチン,45ｇ,146,3.6,0.1,32.7,39.4,,無,155,105,15,
4.90385E+12,162,中野　都こんぶ梅酢　１５ｇ,100,20070613,12,12,６ヶ月,6,0,0,0,0,0,,,,0,0,0,0,0,,無,0,0,0,?
4.90385E+12,162,＄中野コラーゲン１０００ｍｇ酢っきりこんぶ梅味,120,20170529,10,12,１８０日,6,31,160,315,430,4099,昆布（北海道産）、梅酢、醸造酢、コラーゲンペプチド、みりん、食塩、梅加工品（梅、しそ液、梅酢、食塩）/調味料（アミノ酸）、ソルビトール、酸味料、香料、甘味料（アセスルファムＫ）、（一部にゼラチンを含む）,ゼラチン,２８ｇ,56,9.5,0.2,5.8,551,,無,155,120,10,
4.90385E+12,162,中野　都こんぶ　梅酢ピロー４５ｇ,300,20200720,10,1,１８０日,6,54,170,260,320,801,昆布（国内産）、梅酢、発酵調味料、しそ入り梅パウダー/調味料（アミノ酸等）、ソルビトール、酸味料、甘味料（アセスルファムＫ）、香料,大豆,100ｇ,174,22.4,0.6,25.5,4606,,無,270,150,30,
4.90385E+12,162,中野　都こんぶ梅味　コラーゲン１０００ｍｇ２８ｇ,120,20201002,10,12,１８０日,6,31,430,315,160,4099,昆布（国内産）、梅酢、醸造酢、コラーゲンペプチド、みりん、食塩、梅加工品（梅、しそ液、梅酢、食塩）/調味料（アミノ酸）、ソルビトール、酸味料、香料、甘味料（アセスルファムK）、（一部にゼラチンを含む）,大豆,28ｇ,56,9.5,0.2,5.8,551,,無,155,120,10,
4.90385E+12,162,中野　梅おしゃぶり昆布ピロー　３０ｇ,300,20161001,10,1,２４０日,8,40,170,260,320,700,昆布（北海道産）、梅果肉、発酵調味料、たんぱく加水分解物（大豆）、かつおエキス、調味料（アミノ酸等）、ソルビット、酸味料、甘味料（ステビア抽出物）,大豆,100ｇ,255,24.5,3.3,40.9,5680,,無,270,150,30,
4.90385E+12,162,＄中野　都こんぶ　袋６０ｇ,250,20191001,20,1,１８０日,6,64,145,230,290,1474,昆布（国内産）、醸造酢、かつおぶしエキス、発酵調味料、たんぱく加水分解物、調味料（アミノ酸等）、ソルビトール、酸味料、甘味料（ステビア抽出物）、（原材料の一部に大豆を含む）,大豆,６０ｇ,103,12,0.4,16.9,804,,無,210,135,25,
4.90385E+12,162,中野　都こんぶピロー　１３０ｇ,900,20210201,10,1,１８０日,6,140,190,290,360,1741,昆布（国内産）、醸造酢、かつおぶしエキス、発酵調味料、たんぱく加水分解物／調味料（アミノ酸等）、ソルビトール、酸味料、甘味料（ステビア抽出物）、（一部に大豆を含む）,大豆,１００ｇ,172,20,0.6,28.1,1343,,無,180,310,30,
4.90385E+12,162,中野　都こんぶピロー　５０ｇ,300,20161001,10,1,１８０日,6,60,170,260,320,900,昆布（北海道産）、醸造酢、かつおエキス、発酵調味料、たんぱく加水分解物（大豆）、調味料（アミノ酸等）、ソルビット、酸味料、甘味料（ステビア抽出物）,大豆,100ｇ,180,21.8,0.5,28.7,1550,,無,270,150,30,
